Movie_ID,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
318,La passion de Jeanne d'Arc,1928,Passed,110,Biography,8.1,78,Carl Theodor Dreyer,Maria Falconetti,Eugene Silvain,AndrÃ© Berley,Maurice Schutz,47676,"21,877"
319,The Circus,1928,Passed,72,Comedy,8.1,90,Charles Chaplin,Charles Chaplin,Merna Kennedy,Al Ernest Garcia,Harry Crocker,30205,"6,80,34,751"
320,Sunrise: A Song of Two Humans,1927,Passed,94,Drama,8.1,78,F.W. Murnau,George O'Brien,Janet Gaynor,Margaret Livingston,Bodil Rosing,46865,"5,39,540"
321,The General,1926,Passed,67,Action,8.1,78,Clyde Bruckman,Buster Keaton,Buster Keaton,Marion Mack,Glen Cavender,81156,"10,33,895"
322,Das Cabinet des Dr. Caligari,1920,U,76,Fantasy,8.1,78,Robert Wiene,Werner Krauss,Conrad Veidt,Friedrich Feher,Lil Dagover,57428,"6,80,34,751"
323,Badhaai ho,2018,UA,124,Comedy,8,78,Amit Ravindernath Sharma,Ayushmann Khurrana,Neena Gupta,Gajraj Rao,Sanya Malhotra,27978,"6,80,34,751"
324,Togo,2019,U,113,Adventure,8,69,Ericson Core,Willem Dafoe,Julianne Nicholson,Christopher Heyerdahl,Richard Dormer,37556,"6,80,34,751"
325,Airlift,2016,UA,130,Drama,8,78,Raja Menon,Akshay Kumar,Nimrat Kaur,Kumud Mishra,Prakash Belawadi,52897,"6,80,34,751"
326,Bajrangi Bhaijaan,2015,UA,163,Action,8,78,Kabir Khan,Salman Khan,Harshaali Malhotra,Nawazuddin Siddiqui,Kareena Kapoor,72245,"81,78,001"
327,Baby,2015,UA,159,Action,8,78,Neeraj Pandey,Akshay Kumar,Danny Denzongpa,Rana Daggubati,Taapsee Pannu,52848,"6,80,34,751"
328,La La Land,2016,A,128,Comedy,8,94,Damien Chazelle,Ryan Gosling,Emma Stone,Rosemarie DeWitt,J.K. Simmons,505918,"15,11,01,803"
329,Lion,2016,U,118,Biography,8,69,Garth Davis,Dev Patel,Nicole Kidman,Rooney Mara,Sunny Pawar,213970,"5,17,39,495"
330,The Martian,2015,UA,144,Adventure,8,80,Ridley Scott,Matt Damon,Jessica Chastain,Kristen Wiig,Kate Mara,760094,"22,84,33,663"
331,Zootopia,2016,U,108,Animation,8,78,Byron Howard,Rich Moore,Jared Bush,Ginnifer Goodwin,Jason Bateman,434143,"34,12,68,248"
332,BÃ£hubali: The Beginning,2015,UA,159,Action,8,78,S.S. Rajamouli,Prabhas,Rana Daggubati,Ramya Krishnan,Sathyaraj,102972,"67,38,000"
333,Kaguyahime no monogatari,2013,U,137,Animation,8,89,Isao Takahata,ChloÃ« Grace Moretz,James Caan,Mary Steenburgen,James Marsden,38746,"15,06,975"
334,Wonder,2017,U,113,Drama,8,66,Stephen Chbosky,Jacob Tremblay,Owen Wilson,Izabela Vidovic,Julia Roberts,141923,"13,24,22,809"
335,Gully Boy,2019,UA,154,Drama,8,65,Zoya Akhtar,Vijay Varma,Nakul Roshan Sahdev,Ranveer Singh,Vijay Raaz,31886,"55,66,534"
336,Special Chabbis,2013,UA,144,Crime,8,78,Neeraj Pandey,Akshay Kumar,Anupam Kher,Manoj Bajpayee,Jimmy Sheirgill,51069,"10,79,369"
337,Short Term 12,2013,R,96,Drama,8,82,Destin Daniel Cretton,Brie Larson,Frantz Turner,John Gallagher Jr.,Kaitlyn Dever,81770,"10,10,414"
338,Serbuan maut 2: Berandal,2014,A,150,Action,8,71,Gareth Evans,Iko Uwais,Yayan Ruhian,Arifin Putra,Oka Antara,114316,"26,25,803"
339,The Imitation Game,2014,UA,114,Biography,8,73,Morten Tyldum,Benedict Cumberbatch,Keira Knightley,Matthew Goode,Allen Leech,685201,"9,11,25,683"
340,Guardians of the Galaxy,2014,UA,121,Action,8,76,James Gunn,Chris Pratt,Vin Diesel,Bradley Cooper,Zoe Saldana,1043455,"33,31,76,600"
341,Blade Runner 2049,2017,UA,164,Action,8,81,Denis Villeneuve,Harrison Ford,Ryan Gosling,Ana de Armas,Dave Bautista,461823,"9,20,54,159"
342,Her,2013,A,126,Drama,8,90,Spike Jonze,Joaquin Phoenix,Amy Adams,Scarlett Johansson,Rooney Mara,540772,"2,55,68,251"
343,Bohemian Rhapsody,2018,UA,134,Biography,8,49,Bryan Singer,Rami Malek,Lucy Boynton,Gwilym Lee,Ben Hardy,450349,"21,64,28,042"
344,The Revenant,2015,A,156,Action,8,76,Alejandro G. IÃ±Ã¡rritu,Leonardo DiCaprio,Tom Hardy,Will Poulter,Domhnall Gleeson,705589,"18,36,37,894"
345,The Perks of Being a Wallflower,2012,UA,103,Drama,8,67,Stephen Chbosky,Logan Lerman,Emma Watson,Ezra Miller,Paul Rudd,462252,"1,77,38,570"
346,Tropa de Elite 2: O Inimigo Agora Ã© Outro,2010,U,115,Action,8,71,JosÃ© Padilha,Wagner Moura,Irandhir Santos,AndrÃ© Ramiro,Milhem Cortaz,79200,"1,00,119"
347,The King's Speech,2010,U,118,Biography,8,88,Tom Hooper,Colin Firth,Geoffrey Rush,Helena Bonham Carter,Derek Jacobi,639603,"13,87,97,449"
348,The Help,2011,UA,146,Drama,8,62,Tate Taylor,Emma Stone,Viola Davis,Octavia Spencer,Bryce Dallas Howard,428521,"16,97,08,112"
349,Deadpool,2016,R,108,Action,8,65,Tim Miller,Ryan Reynolds,Morena Baccarin,T.J. Miller,Ed Skrein,902669,"36,30,70,709"
350,Darbareye Elly,2009,TV-PG,119,Drama,8,87,Asghar Farhadi,Golshifteh Farahani,Shahab Hosseini,Taraneh Alidoosti,Merila Zare'i,45803,"1,06,662"
351,Dev.D,2009,A,144,Drama,8,78,Anurag Kashyap,Abhay Deol,Mahie Gill,Kalki Koechlin,Dibyendu Bhattacharya,28749,"10,950"
352,Yip Man,2008,R,106,Action,8,59,Wilson Yip,Donnie Yen,Simon Yam,Siu-Wong Fan,Ka Tung Lam,211427,"6,80,34,751"
353,My Name Is Khan,2010,UA,165,Drama,8,50,Karan Johar,Shah Rukh Khan,Kajol,Sheetal Menon,Katie A. Keane,98575,"40,18,695"
354,Nefes: Vatan Sagolsun,2009,U,128,Action,8,78,Levent Semerci,Erdem Can,Mete Horozoglu,Ilker Kizmaz,Baris Bagci,31838,"6,80,34,751"
355,Slumdog Millionaire,2008,UA,120,Drama,8,84,Danny Boyle,Loveleen Tandan,Dev Patel,Freida Pinto,Saurabh Shukla,798882,"14,13,19,928"
356,Black Swan,2010,A,108,Drama,8,79,Darren Aronofsky,Natalie Portman,Mila Kunis,Vincent Cassel,Winona Ryder,699673,"10,69,54,678"
357,Tropa de Elite,2007,R,115,Action,8,33,JosÃ© Padilha,Wagner Moura,AndrÃ© Ramiro,Caio Junqueira,Milhem Cortaz,98097,"8,060"
358,The Avengers,2012,UA,143,Action,8,69,Joss Whedon,Robert Downey Jr.,Chris Evans,Scarlett Johansson,Jeremy Renner,1260806,"62,32,79,547"
359,Persepolis,2007,PG-13,96,Animation,8,90,Vincent Paronnaud,Marjane Satrapi,Chiara Mastroianni,Catherine Deneuve,Gena Rowlands,88656,"44,45,756"
360,Dallas Buyers Club,2013,R,117,Biography,8,80,Jean-Marc VallÃ©e,Matthew McConaughey,Jennifer Garner,Jared Leto,Steve Zahn,441614,"2,72,98,285"
361,The Pursuit of Happyness,2006,U,117,Biography,8,64,Gabriele Muccino,Will Smith,Thandie Newton,Jaden Smith,Brian Howe,448930,"16,35,66,459"
362,Blood Diamond,2006,A,143,Adventure,8,64,Edward Zwick,Leonardo DiCaprio,Djimon Hounsou,Jennifer Connelly,Kagiso Kuypers,499439,"5,73,66,262"
363,The Bourne Ultimatum,2007,UA,115,Action,8,85,Paul Greengrass,Matt Damon,Edgar RamÃ­rez,Joan Allen,Julia Stiles,604694,"22,74,71,070"
364,Bin-jip,2004,U,88,Crime,8,72,Ki-duk Kim,Seung-Yun Lee,Hee Jae,Hyuk-ho Kwon,Jin-mo Joo,50610,"2,38,507"
365,Sin City,2005,A,124,Crime,8,74,Frank Miller,Quentin Tarantino,Robert Rodriguez,Mickey Rourke,Clive Owen,738512,"7,41,03,820"
366,Le scaphandre et le papillon,2007,PG-13,112,Biography,8,92,Julian Schnabel,Laura Obiols,Mathieu Amalric,Emmanuelle Seigner,Marie-JosÃ©e Croze,103284,"59,90,075"
367,G.O.R.A.,2004,U,127,Adventure,8,78,Ã–mer Faruk Sorak,Cem Yilmaz,Ã–zge Ã–zberk,Ozan GÃ¼ven,Safak Sezer,56960,"6,80,34,751"
368,Ratatouille,2007,U,111,Animation,8,96,Brad Bird,Jan Pinkava,Brad Garrett,Lou Romano,Patton Oswalt,641645,"20,64,45,654"
369,Casino Royale,2006,PG-13,144,Action,8,80,Martin Campbell,Daniel Craig,Eva Green,Judi Dench,Jeffrey Wright,582239,"16,74,45,960"
370,Kill Bill: Vol. 2,2004,A,137,Action,8,83,Quentin Tarantino,Uma Thurman,David Carradine,Michael Madsen,Daryl Hannah,683900,"6,62,08,183"
371,Vozvrashchenie,2003,U,110,Drama,8,82,Andrey Zvyagintsev,Vladimir Garin,Ivan Dobronravov,Konstantin Lavronenko,Nataliya Vdovina,42399,"5,02,028"
372,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,2003,R,103,Drama,8,85,Ki-duk Kim,Ki-duk Kim,Yeong-su Oh,Jong-ho Kim,Kim Young-Min,77520,"23,80,788"
373,Mar adentro,2014,U,126,Biography,8,74,Alejandro AmenÃ¡bar,Javier Bardem,BelÃ©n Rueda,Lola DueÃ±as,Mabel Rivera,77554,"20,86,345"
374,Cinderella Man,2005,UA,144,Biography,8,69,Ron Howard,Russell Crowe,RenÃ©e Zellweger,Craig Bierko,Paul Giamatti,176151,"6,16,49,911"
375,Kal Ho Naa Ho,2003,U,186,Comedy,8,54,Nikkhil Advani,Preity Zinta,Shah Rukh Khan,Saif Ali Khan,Jaya Bachchan,63460,"17,87,378"
376,Mou gaan dou,2002,UA,101,Action,8,75,Andrew Lau,Alan Mak,Andy Lau,Tony Chiu-Wai Leung,Anthony Chau-Sang Wong,117857,"1,69,659"
377,Pirates of the Caribbean: The Curse of the Black Pearl,2003,UA,143,Action,8,63,Gore Verbinski,Johnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley,1015122,"30,54,13,918"
378,Big Fish,2003,U,125,Adventure,8,58,Tim Burton,Ewan McGregor,Albert Finney,Billy Crudup,Jessica Lange,415218,"6,62,57,002"
379,The Incredibles,2004,U,115,Animation,8,90,Brad Bird,Craig T. Nelson,Samuel L. Jackson,Holly Hunter,Jason Lee,657047,"26,14,41,092"
380,Yeopgijeogin geunyeo,2001,U,137,Comedy,8,78,Jae-young Kwak,Tae-Hyun Cha,Jun Ji-Hyun,In-mun Kim,Song Wok-suk,45403,"6,80,34,751"
381,Dogville,2003,R,178,Crime,8,60,Lars von Trier,Nicole Kidman,Paul Bettany,Lauren Bacall,Harriet Andersson,137963,"15,30,386"
382,Vizontele,2001,U,110,Comedy,8,78,Yilmaz Erdogan,Ã–mer Faruk Sorak,Yilmaz Erdogan,Demet Akbag,Altan Erkekli,33592,"6,80,34,751"
383,Donnie Darko,2001,R,113,Drama,8,88,Richard Kelly,Jake Gyllenhaal,Jena Malone,Mary McDonnell,Holmes Osborne,740086,"14,80,006"
384,Magnolia,1999,R,188,Drama,8,77,Paul Thomas Anderson,Tom Cruise,Jason Robards,Julianne Moore,Philip Seymour Hoffman,289742,"2,24,55,976"
385,Dancer in the Dark,2000,U,140,Crime,8,61,Lars von Trier,BjÃ¶rk,Catherine Deneuve,David Morse,Peter Stormare,102285,"41,84,036"
386,The Straight Story,1999,U,112,Biography,8,86,David Lynch,Richard Farnsworth,Sissy Spacek,Jane Galloway Heitz,Joseph A. Carpenter,82002,"62,03,044"
387,PÃ¢fekuto burÃ»,1997,A,81,Animation,8,78,Satoshi Kon,Junko Iwao,Rica Matsumoto,Shinpachi Tsuji,Masaaki Ã”kura,58192,"7,76,665"
388,Festen,1998,R,105,Drama,8,82,Thomas Vinterberg,Ulrich Thomsen,Henning Moritzen,Thomas Bo Larsen,Paprika Steen,78341,"16,47,780"
389,Central do Brasil,1998,R,110,Drama,8,80,Walter Salles,Fernanda Montenegro,VinÃ­cius de Oliveira,MarÃ­lia PÃªra,Soia Lira,36419,"55,95,428"
390,The Iron Giant,1999,PG,86,Animation,8,85,Brad Bird,Eli Marienthal,Harry Connick Jr.,Jennifer Aniston,Vin Diesel,172083,"2,31,59,305"
391,Knockin' on Heaven's Door,1997,U,87,Action,8,78,Thomas Jahn,Til Schweiger,Jan Josef Liefers,Thierry van Werveke,Moritz Bleibtreu,27721,"3,296"
392,Sling Blade,1996,R,135,Drama,8,84,Billy Bob Thornton,Billy Bob Thornton,Dwight Yoakam,J.T. Walsh,John Ritter,86838,"2,44,75,416"
393,Secrets & Lies,1996,U,136,Comedy,8,91,Mike Leigh,Timothy Spall,Brenda Blethyn,Phyllis Logan,Claire Rushbrook,37564,"1,34,17,292"
394,Twelve Monkeys,1995,A,129,Mystery,8,74,Terry Gilliam,Bruce Willis,Madeleine Stowe,Brad Pitt,Joseph Melito,578443,"5,71,41,459"
395,KÃ´kaku KidÃ´tai,1995,UA,83,Animation,8,76,Mamoru Oshii,Atsuko Tanaka,Iemasa Kayumi,Akio Ã”tsuka,KÃ´ichi Yamadera,129231,"5,15,905"
396,The Nightmare Before Christmas,1993,U,76,Animation,8,82,Henry Selick,Danny Elfman,Chris Sarandon,Catherine O'Hara,William Hickey,300208,"7,50,82,668"
397,Groundhog Day,1993,U,101,Comedy,8,72,Harold Ramis,Bill Murray,Andie MacDowell,Chris Elliott,Stephen Tobolowsky,577991,"7,09,06,973"
398,Bound by Honor,1993,R,180,Crime,8,47,Taylor Hackford,Damian Chapa,Jesse Borrego,Benjamin Bratt,Enrique Castillo,28825,"44,96,583"
399,Scent of a Woman,1992,UA,156,Drama,8,59,Martin Brest,Al Pacino,Chris O'Donnell,James Rebhorn,Gabrielle Anwar,263918,"6,38,95,607"
400,Aladdin,1992,U,90,Animation,8,86,Ron Clements,John Musker,Scott Weinger,Robin Williams,Linda Larkin,373845,"21,73,50,219"
401,JFK,1991,UA,189,Drama,8,72,Oliver Stone,Kevin Costner,Gary Oldman,Jack Lemmon,Walter Matthau,142110,"7,04,05,498"
402,Beauty and the Beast,1991,G,84,Animation,8,95,Gary Trousdale,Kirk Wise,Paige O'Hara,Robby Benson,Jesse Corti,417178,"21,89,67,620"
403,Dances with Wolves,1990,U,181,Adventure,8,72,Kevin Costner,Kevin Costner,Mary McDonnell,Graham Greene,Rodney A. Grant,240266,"18,42,08,848"
404,Do the Right Thing,1989,R,120,Comedy,8,93,Spike Lee,Danny Aiello,Ossie Davis,Ruby Dee,Richard Edson,89429,"2,75,45,445"
405,Rain Man,1988,U,133,Drama,8,65,Barry Levinson,Dustin Hoffman,Tom Cruise,Valeria Golino,Gerald R. Molen,473064,"17,88,00,000"
406,Akira,1988,UA,124,Animation,8,78,Katsuhiro Ã”tomo,Mitsuo Iwata,Nozomu Sasaki,Mami Koyama,TesshÃ´ Genda,164918,"5,53,171"
407,The Princess Bride,1987,U,98,Adventure,8,77,Rob Reiner,Cary Elwes,Mandy Patinkin,Robin Wright,Chris Sarandon,393899,"3,08,57,814"
408,Der Himmel Ã¼ber Berlin,1987,U,128,Drama,8,79,Wim Wenders,Bruno Ganz,Solveig Dommartin,Otto Sander,Curt Bois,64722,"33,33,969"
409,Au revoir les enfants,1987,U,104,Drama,8,88,Louis Malle,Gaspard Manesse,Raphael FejtÃ¶,Francine Racette,Stanislas CarrÃ© de Malberg,31163,"45,42,825"
410,TenkÃ» no shiro Rapyuta,1986,U,125,Animation,8,78,Hayao Miyazaki,Mayumi Tanaka,Keiko Yokozawa,Kotoe Hatsui,Minori Terada,150140,"6,80,34,751"
411,The Terminator,1984,UA,107,Action,8,84,James Cameron,Arnold Schwarzenegger,Linda Hamilton,Michael Biehn,Paul Winfield,799795,"3,84,00,000"
412,Gandhi,1982,U,191,Biography,8,79,Richard Attenborough,Ben Kingsley,John Gielgud,Rohini Hattangadi,Roshan Seth,217664,"5,27,67,889"
413,Kagemusha,1980,U,180,Drama,8,84,Akira Kurosawa,Tatsuya Nakadai,Tsutomu Yamazaki,Ken'ichi Hagiwara,Jinpachi Nezu,32195,"6,80,34,751"
414,Being There,1979,PG,130,Comedy,8,83,Hal Ashby,Peter Sellers,Shirley MacLaine,Melvyn Douglas,Jack Warden,65625,"3,01,77,511"
415,Annie Hall,1977,A,93,Comedy,8,92,Woody Allen,Woody Allen,Diane Keaton,Tony Roberts,Carol Kane,251823,"3,92,00,000"
416,Jaws,1975,A,124,Adventure,8,87,Steven Spielberg,Roy Scheider,Robert Shaw,Richard Dreyfuss,Lorraine Gary,543388,"26,00,00,000"
417,Dog Day Afternoon,1975,U,125,Biography,8,86,Sidney Lumet,Al Pacino,John Cazale,Penelope Allen,Sully Boyar,235652,"5,00,00,000"
418,Young Frankenstein,1974,A,106,Comedy,8,80,Mel Brooks,Gene Wilder,Madeline Kahn,Marty Feldman,Peter Boyle,143359,"8,63,00,000"
419,Papillon,1973,R,151,Biography,8,58,Franklin J. Schaffner,Steve McQueen,Dustin Hoffman,Victor Jory,Don Gordon,121627,"5,32,67,000"
420,The Exorcist,1973,A,122,Horror,8,81,William Friedkin,Ellen Burstyn,Max von Sydow,Linda Blair,Lee J. Cobb,362393,"23,29,06,145"
421,Sleuth,1972,PG,138,Mystery,8,78,Joseph L. Mankiewicz,Laurence Olivier,Michael Caine,Alec Cawthorne,John Matthews,44748,"40,81,254"
422,The Last Picture Show,1971,R,118,Drama,8,93,Peter Bogdanovich,Timothy Bottoms,Jeff Bridges,Cybill Shepherd,Ben Johnson,42456,"2,91,33,000"
423,Fiddler on the Roof,1971,G,181,Drama,8,67,Norman Jewison,Topol,Norma Crane,Leonard Frey,Molly Picon,39491,"8,05,00,000"
424,Il conformista,1970,UA,113,Drama,8,100,Bernardo Bertolucci,Jean-Louis Trintignant,Stefania Sandrelli,Gastone Moschin,Enzo Tarascio,27067,"5,41,940"
425,Butch Cassidy and the Sundance Kid,1969,PG,110,Biography,8,66,George Roy Hill,Paul Newman,Robert Redford,Katharine Ross,Strother Martin,201888,"10,23,08,889"
426,Rosemary's Baby,1968,A,137,Drama,8,96,Roman Polanski,Mia Farrow,John Cassavetes,Ruth Gordon,Sidney Blackmer,193674,"6,80,34,751"
427,Planet of the Apes,1968,U,112,Adventure,8,79,Franklin J. Schaffner,Charlton Heston,Roddy McDowall,Kim Hunter,Maurice Evans,165167,"3,33,95,426"
428,The Graduate,1967,A,106,Comedy,8,83,Mike Nichols,Dustin Hoffman,Anne Bancroft,Katharine Ross,William Daniels,253676,"10,49,45,305"
429,Who's Afraid of Virginia Woolf?,1966,A,131,Drama,8,75,Mike Nichols,Elizabeth Taylor,Richard Burton,George Segal,Sandy Dennis,68926,"6,80,34,751"
430,The Sound of Music,1965,U,172,Biography,8,63,Robert Wise,Julie Andrews,Christopher Plummer,Eleanor Parker,Richard Haydn,205425,"16,32,14,286"
431,Doctor Zhivago,1965,A,197,Drama,8,69,David Lean,Omar Sharif,Julie Christie,Geraldine Chaplin,Rod Steiger,69903,"11,17,22,000"
432,Per un pugno di dollari,1964,A,99,Action,8,65,Sergio Leone,Clint Eastwood,Gian Maria VolontÃ¨,Marianne Koch,Wolfgang Lukschy,198219,"1,45,00,000"
433,8Â½,1963,U,138,Drama,8,91,Federico Fellini,Marcello Mastroianni,Anouk AimÃ©e,Claudia Cardinale,Sandra Milo,108844,"50,690"
434,Vivre sa vie: Film en douze tableaux,1962,U,80,Drama,8,78,Jean-Luc Godard,Anna Karina,Sady Rebbot,AndrÃ© S. Labarthe,Guylaine Schlumberger,28057,"6,80,34,751"
435,The Hustler,1961,A,134,Drama,8,90,Robert Rossen,Paul Newman,Jackie Gleason,Piper Laurie,George C. Scott,75067,"82,84,000"
436,La dolce vita,1960,A,174,Comedy,8,95,Federico Fellini,Marcello Mastroianni,Anita Ekberg,Anouk AimÃ©e,Yvonne Furneaux,66621,"1,95,16,000"
437,Rio Bravo,1959,Passed,141,Action,8,93,Howard Hawks,John Wayne,Dean Martin,Ricky Nelson,Angie Dickinson,56305,"1,25,35,000"
438,Anatomy of a Murder,1959,U,161,Crime,8,95,Otto Preminger,James Stewart,Lee Remick,Ben Gazzara,Arthur O'Connell,59847,"1,19,00,000"
439,Touch of Evil,1958,PG-13,95,Crime,8,99,Orson Welles,Charlton Heston,Orson Welles,Janet Leigh,Joseph Calleia,98431,"22,37,659"
440,Cat on a Hot Tin Roof,1958,A,108,Drama,8,84,Richard Brooks,Elizabeth Taylor,Paul Newman,Burl Ives,Jack Carson,45062,"1,75,70,324"
441,Sweet Smell of Success,1957,Approved,96,Drama,8,100,Alexander Mackendrick,Burt Lancaster,Tony Curtis,Susan Harrison,Martin Milner,28137,"6,80,34,751"
442,The Killing,1956,Approved,84,Crime,8,91,Stanley Kubrick,Sterling Hayden,Coleen Gray,Vince Edwards,Jay C. Flippen,81702,"6,80,34,751"
443,The Night of the Hunter,1955,U,92,Crime,8,99,Charles Laughton,Robert Mitchum,Shelley Winters,Lillian Gish,James Gleason,81980,"6,54,000"
444,La Strada,1954,U,108,Drama,8,78,Federico Fellini,Anthony Quinn,Giulietta Masina,Richard Basehart,Aldo Silvani,58314,"6,80,34,751"
445,Les diaboliques,1955,U,117,Crime,8,78,Henri-Georges Clouzot,Simone Signoret,VÃ©ra Clouzot,Paul Meurisse,Charles Vanel,61503,"6,80,34,751"
446,Stalag 17,1953,U,120,Comedy,8,84,Billy Wilder,William Holden,Don Taylor,Otto Preminger,Robert Strauss,51046,"6,80,34,751"
447,Roman Holiday,1953,U,118,Comedy,8,78,William Wyler,Gregory Peck,Audrey Hepburn,Eddie Albert,Hartley Power,127256,"6,80,34,751"
448,A Streetcar Named Desire,1951,A,122,Drama,8,97,Elia Kazan,Vivien Leigh,Marlon Brando,Kim Hunter,Karl Malden,99182,"80,00,000"
449,In a Lonely Place,1950,U,94,Drama,8,78,Nicholas Ray,Humphrey Bogart,Gloria Grahame,Frank Lovejoy,Carl Benton Reid,26784,"6,80,34,751"
450,Kind Hearts and Coronets,1949,U,106,Comedy,8,78,Robert Hamer,Dennis Price,Alec Guinness,Valerie Hobson,Joan Greenwood,34485,"6,80,34,751"
451,Rope,1948,A,80,Crime,8,73,Alfred Hitchcock,James Stewart,John Dall,Farley Granger,Dick Hogan,129783,"6,80,34,751"
452,Out of the Past,1947,U,97,Crime,8,78,Jacques Tourneur,Robert Mitchum,Jane Greer,Kirk Douglas,Rhonda Fleming,32784,"6,80,34,751"
453,Brief Encounter,1945,U,86,Drama,8,92,David Lean,Celia Johnson,Trevor Howard,Stanley Holloway,Joyce Carey,35601,"6,80,34,751"
454,Laura,1944,Passed,88,Drama,8,78,Otto Preminger,Gene Tierney,Dana Andrews,Clifton Webb,Vincent Price,42725,"43,60,000"
455,The Best Years of Our Lives,1946,Approved,170,Drama,8,93,William Wyler,Myrna Loy,Dana Andrews,Fredric March,Teresa Wright,57259,"2,36,50,000"
456,Arsenic and Old Lace,1942,U,118,Comedy,8,78,Frank Capra,Cary Grant,Priscilla Lane,Raymond Massey,Jack Carson,65101,"6,80,34,751"
457,The Maltese Falcon,1941,U,100,Film-Noir,8,96,John Huston,Humphrey Bogart,Mary Astor,Gladys George,Peter Lorre,148928,"21,08,060"
458,The Grapes of Wrath,1940,Passed,129,Drama,8,96,John Ford,Henry Fonda,Jane Darwell,John Carradine,Charley Grapewin,85559,"55,000"
459,The Wizard of Oz,1939,U,102,Adventure,8,92,Victor Fleming,George Cukor,Mervyn LeRoy,Norman Taurog,Richard Thorpe,371379,"20,76,020"
460,La rÃ¨gle du jeu,1939,U,110,Comedy,8,78,Jean Renoir,Marcel Dalio,Nora Gregor,Paulette Dubost,Mila ParÃ©ly,26725,"6,80,34,751"
461,The Thin Man,1934,TV-PG,91,Comedy,8,86,W.S. Van Dyke,William Powell,Myrna Loy,Maureen O'Sullivan,Nat Pendleton,26642,"6,80,34,751"
462,All Quiet on the Western Front,1930,U,152,Drama,8,91,Lewis Milestone,Lew Ayres,Louis Wolheim,John Wray,Arnold Lucy,57318,"32,70,000"
463,Bronenosets Potemkin,1925,U,75,Drama,8,97,Sergei M. Eisenstein,Aleksandr Antonov,Vladimir Barskiy,Grigoriy Aleksandrov,Ivan Bobrov,53054,"50,970"
464,Knives Out,2019,UA,130,Comedy,7.9,82,Rian Johnson,Daniel Craig,Chris Evans,Ana de Armas,Jamie Lee Curtis,454203,"16,53,59,751"
465,Dil Bechara,2020,UA,101,Comedy,7.9,78,Mukesh Chhabra,Sushant Singh Rajput,Sanjana Sanghi,Sahil Vaid,Saswata Chatterjee,111478,"6,80,34,751"
466,Manbiki kazoku,2018,A,121,Crime,7.9,93,Hirokazu Koreeda,Lily Franky,Sakura AndÃ´,Kirin Kiki,Mayu Matsuoka,62754,"33,13,513"
467,Marriage Story,2019,U,137,Comedy,7.9,94,Noah Baumbach,Adam Driver,Scarlett Johansson,Julia Greer,Azhy Robertson,246644,"20,00,000"
468,Call Me by Your Name,2017,UA,132,Drama,7.9,93,Luca Guadagnino,Armie Hammer,TimothÃ©e Chalamet,Michael Stuhlbarg,Amira Casar,212651,"1,80,95,701"
469,"I, Daniel Blake",2016,UA,100,Drama,7.9,78,Ken Loach,Laura Obiols,Dave Johns,Hayley Squires,Sharon Percy,53818,"2,58,168"
470,Isle of Dogs,2018,U,101,Animation,7.9,82,Wes Anderson,Bryan Cranston,Koyu Rankin,Edward Norton,Bob Balaban,139114,"3,20,15,231"
